msds,partNumber,Original_FileName,desc,legacy_part_number,Document,,tkd_trans,tkd_promptdata1,tkd_promptdata2,tkd_promptdata3,tkd_promptdata4,tkd_promptdata5,tkd_promptdata6,tkd_promptdata7,tkd_promptdata8
0116,20184,msds0116_202306162027.pdf," DISINFECTANT, BACTERIA K",G07-87-0787-020,33909,LDOC,,PART,PART,*,*,20184#BCRTC,+,+
0117,23295,msds0117_202306162027.pdf," GREASE, SUPER LUBE SYNTH",M40-57-0000-068,33910,LDOC,,PART,PART,*,*,23295#BCRTC,+,+
0118,17932,msds0118_202306162027.pdf," GARNET, 20-40 MESH 55LB",M40-85-0000-054,33911,LDOC,,PART,PART,*,*,17932#BCRTC,+,+
0119,7066,msds0119_202306162027.pdf,"&CYLINDER, OXYGEN D",M38-35-0000-002,33912,LDOC,,PART,PART,*,*,7066#BCRTC,+,+
0119,12128,msds0119_202306162027.pdf,"&CYLINDER, OXYGEN MINI",M38-35-0000-018,33912,LDOC,,PART,PART,*,*,12128#BCRTC,+,+
0120,18661,msds0120_202306162027.pdf," ADHESIVE, LOCTITE #638-5",M43-17-0000-079,33913,LDOC,,PART,PART,*,*,18661#BCRTC,+,+
0121,24644,msds0121_202306162027.pdf," ADHESIVE, TIE PLUG GLUE",M43-17-0000-102,33914,LDOC,,PART,PART,*,*,24644#BCRTC,+,+
0122,5180,msds0122_202306162027.pdf,"&EXTINGUISHER, CO2 10#",M38-35-0000-010,33915,LDOC,,PART,PART,*,*,5180#BCRTC,+,+
0122,5181,msds0122_202306162027.pdf,"&EXTINGUISHER, CO2 15#",M38-35-0000-011,33915,LDOC,,PART,PART,*,*,5181#BCRTC,+,+
0123,5283,msds0123_202306162027.pdf," ISOPROPYL, 1 LITRE",M40-85-0000-014,33916,LDOC,,PART,PART,*,*,5283#BCRTC,+,+
0124,5335,msds0124_202306162027.pdf," SEALANT, SILCONE WHITE E",M43-17-0000-040,33917,LDOC,,PART,PART,*,*,5335#BCRTC,+,+
0125,5252,msds0125_202306162027.pdf," BUTANE CYLINDER 165 GRAM",M43-17-0000-010,33918,LDOC,,PART,PART,*,*,5252#BCRTC,+,+
0126,20926,msds0126_202306162027.pdf," PAINT, SPRAY TRMCLAD YEL",E04-92-0592-144,33919,LDOC,,PART,PART,*,*,20926#BCRTC,+,+
0127,24644,msds0127_202306162027.pdf," ADHESIVE, TIE PLUG GLUE",M43-17-0000-102,33920,LDOC,,PART,PART,*,*,24644#BCRTC,+,+
0128,20255,msds0128_202306162027.pdf," REMOVER, GRAFFITI SPRAY",M40-85-0000-062,33922,LDOC,,PART,PART,*,*,20255#BCRTC,+,+
0130,5877,msds0130_202306162027.pdf," GREASE, 400G. CARTRIDGE",M40-57-0000-011,33925,LDOC,,PART,PART,*,*,5877#BCRTC,+,+
